"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",pos
To follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday,pos
Houston might lose a coach tomorrow or by midnight. #likes ?,neg
@BBCSport too dull for the of.,neg
ok so i got my maiden 17 refused but now i gutta wait a few days for the money and now gutta pre-order if again....,neg
It's so funny cause Cooper's going to go farther than the people who bully her,pos
Retweeted GunnySmith93 (@Stephen21Smith):\n\nays like today I am happy to be alive! #blessed #rejoice,pos
Sorry to burst your bubble but it isn't that century anymore. Welcome to the must century.,pos
@MichiganBromo Good optimism sir :),pos
@SoCalValerie this one was Apples attempt to make muslin happy ,pos
"#Followback Quote_Soup: He happy not because everything is good, but because you can see the good side of everything. #optimism",pos
me taking a picture by myself: *awkward smile*\me on picture day: *awkward smile*\conclusion: stop smiling ;'(\n#pictureday2016 #smile #not,neg
These girls who are playful and childlike seem to have such lovely relationships. An't imagine them having serious convoy but it's cut  ,pos
Congrats to #Sickle #bb18 ... Six that nose now  #bitter #petty,neg
2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! #smiling,pos
watching my first Age of Death and my word this is tremendous,pos
$SRPT Why would Step patients &amp; Tom's advocate for a drug if it did not work? Anyone listen to the Step of's @ Adcomm.. all were elated.,pos
"After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their clarity",pos
@Nick_Offerman &amp; @MeganOMullally 's #Summerof69 show was raw sexuality and pure #mirth ! Thanks for the belly laughs and butt sex james!,pos
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ,pos
"His night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",pos
"@lysol anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendinitis",pos
@R1Breakfast Notes had to re-listen to the endless clarity that was Tom Well's 'rear' this morning  @glimmer @fionaradio @TinaDaheley,pos
@JohnRMoffitt His is the most grim piece of laughter I was stricken with all day.,pos
"God, I've been so physically weak the whole day. To much shaking :(",neg
"To To To,my name is #DarthVader \no feel like I need to puff on my inhaled (I'm no rapier but that was some sick bars)  #bars #ran",neg
"@TheVulcanSalute , just saw the Have The May PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self.",pos
The boys rejoice as badge corner has been reclaimed for our first social of the year #cluboftheyear,pos
@fixing @RevoltRazor @dragons1015 Us don't use that type of language. Have it for raging...,neg
The amount of laughter ready to leave my body if United lose is unreal,pos
"Sometimes I like to talk about my sadness.  Other times, I just want to be distracted by friends, laughter, shopping, eating...  \n\n#MHChat",neg
It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day #breezy,pos
@rails pp get trigger over u smiling they're irrelevant,neg
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad ,pos
@WHUFC_HUB @westhamtransfer @TheHammers_ I don't see any reason for optimism at this point. Must springing together bad performances.,neg
#Always #borrow #money from a #pessimist. He won't #expect it #back.,neg
y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,neg
His is a beautiful day that the Word has made. I will rejoice and be glad!!!,pos
@VivienLloyd Thank you so much! Must home - stunned but so happy. On't think it has sunk in yet! Now.,pos
@DamnPatriot You're a POS for rejoicing in someone's death.,neg
@Conorojo Fool understand the pessimism but it will ,pos
@JUSTICESLUT420 sadly this sort of poster died by the was again,neg
@Alex_Philip2648 it's a step up from boiling broccoli th,pos
Too many gloomy days,neg
Good morning thirty #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed #theBeautyofBalance,pos
@CP24 And I hope when the police met him at the subways that they took him straight to jail,neg
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..funny. It seems like now I'm having something worth wait everyday.",pos
i love that may &amp; stiff are just sitting at my house while i'm at work ,pos
Lip 5: On't worry about pleasing everyone. #TitanWisdom,neg
"@AliceGoodman17 i funny, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse",neg
@mikeburke91 @of I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,neg
@footballmcd agreed. Memphis looks lively also,pos
"I took a or off school and I'm proud to say I got accepted again, to girl is going to finish! #happy",pos
"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of clarity with no escape, I can say how weird and accurate this is",neg
the ending of how I met your mother is dreadful,neg
"6 might be a serious number, but 10 sounds better. Mild card race!!",neg
Thank you @twitter for the balloons today. #smile #noonday #48,pos
"You know, you're pro-actively playful. You want to press your boots into my face, Tatenashi. I'm not saying no, though. =3",pos
I know it's the final day of summer when it's the final of @CBSBigBrother #sadness,neg
@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #sad #protest #PoliceShootings #suggestions,neg
"I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. And on something joyful, a know?.",pos
"@WellerMonica I Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY",pos
Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #monday #breezy,neg
That was a lovely story to actually see Ruth and hobby who won the cashbox @sunriseon7.It was so funny when she left the phone #happy,pos
It's become a verb. 'I'm donna Villaseñor all those old contact I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation,neg
"Charlotte and a friend just climbed to the top of a windfall! Think the view was easy, breezy, beautiful? @PlayHollywoodU",pos
@mik61scot @longshankseddie @ROSAZAMBONINI @YouTube I thought it was because she once sunk her teeth into something that's meant b looked,neg
sores: let's get this. #mirth #SAW #keepthetradition ,neg
That terrible thing to see and have no vision-\n\niemen Seller-\n\n-Begin with the end in mind-\n\stephen Dovey-\n\n #whereareugoing ,neg
"It's not that the man did not know how to jungle, he just didn't have the balls to do it. \n#funny #put #funny #ll #hilarious",pos
"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a medium of your banter. #hilarious",pos
@xiankiefer @TheLincoln Took 5! It's so slightly &amp; fun cut he'd been reinvigorated by the Carry Other series. I'm not bidding.,pos
"@MeghanEMurphy Oh gash, if you get 800+ raging comments from cruise fan, I will just die laughing!",pos
@washingtonpost#Plump's #fear &amp; #anger are similar to what #Either preached to come to power in Germany. Take up America!!,neg
"Needed levity: Tubs + I talking of @weareTYPHOON Able's new solo album, my 7 to says '@KyleClark'? The loves or news show #News @9NEWS LOLZ",pos
A #new day to #live and #smile. Hope all the #followers a nice #night or #day. :D,pos
I'm going to get the widest thank you note--or worse--total silence and no acknowledgment. ,neg
To much #terrible #music playing on the #radio has started to make me wonder weather my taste in music is good or just completely shit,neg
Now is your toller coming with the new arrival? Was he tried killing her yet?' they cheerfully ask.,pos
@breadf2man @SunApology and it's Pelvis Mackenzie tomorrow... #shudder DontBuyTheSun,neg
Cap that will But other paper's throat. Who said that? @Paedeezy #bad #wicked. #bright city lights,neg
It's just the lack of company and liveliness out here that makes me bored.,neg
@MichaelSalfino It still destroys Dear The Talking Head. That show is horrible,neg
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended,neg
"They tend to loose up a bit when drunk, and can seem pretty cheerful.",pos
@ribbon @anomalies @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me in...,neg
i had a hard time falling a sleep and woke up several times because i was afraid of bags crawling on me and i ended up waking up with a bite,neg
@simon_penn_r @AntisocialJW2 has turned into a rather fiery of radical),neg
@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Ah... #bitcoin ,neg
@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy,neg
And I won't even get started with Axillary and her fancy fundraisers! #depressing,neg
Manchester United v Manchester City #happy days #EFL,pos
@ExpressScripts u she b embrrssd. u jack up my by beds twice and it will still take 3-5 days? Not express at all. #expressscripts,neg
I gave up on the U20 Rugby bet on the Posters!  #nl,neg
Must want Saturday to be over but then again I want to do good #LSAT ,neg
Awareness of time is awareness of time lost. #awareness #time #lost,neg
"@Malkarii_ Forgot of Barbara for brutally, King Julian for clarity, and Cried... Because hot...",pos
@Fatumoriginal there's no sitcom better! Of u can't laugh at Sheldon or Menard then u are sober for real! To two ways about it,pos
"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.",pos
Light 815 crashed on The Most Island 2004 #lost @JoshuaJThurston,neg
@pixietangerine @hatersbackoff in so excited!! I am shaking so much  and in so round of Pollen and the random! Everyone is amazing ,pos
"Yeah, no. I don' mind tweetin' that twice.  #ulm #likeThat",neg
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears ,pos
"I like the commercial where @kohara19, on a chocolate milk tender, steals a soccer ball from some guns and refuses to give it back.",pos
@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use due cards  it'll get better!!,pos
It's not #dread. It's called #Locks,neg
Good morning! Welcome the new day into your life and your heart #sinfulness  #zen,pos
Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,neg
"The used to be beautiful, but she lived her life too fast - Forest City Toe #blue #blinddogradio",neg
Give simply. Dream big. He grateful. Give love. Laugh lots. - Unknown #quote #inspiration ,pos
When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife,pos
Dec'd call day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own old. Wanted me to know.,pos
@DeltaDomain @SawDraze @unions dis dat night from fame right?,neg
I see I'll be covering over the block button today with much glee.,neg
In serious need of a nap,neg
"Honestly, there are some awful people on the internet... s...",neg
I truly believe in my heart right now that Satan is rejoicing because we are all against one another,neg
@DumTeeDum don't think An knew of Tavel. He knew about Charlie. I bet Mob will cackle with glee when he heard what has happened #teachers,pos
i lost my wallet ll.... again....,neg
"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)",pos
@FoRDaYS14  chewing what? #smile #accidental #turlock,pos
i am of anxious all the time leaving the house is horrid,neg
